KO01	KO02	KO03	WT01	WT02	WT03
ENSG00000183386.9	59.0351924125337	62.4890235589067	81.833278240744	82.4465331159018	82.3174384961304	118.641465105434
ENSG00000183520.11	2612.51513465043	2439.02470078358	2180.92181216205	2497.7071506779	2463.78007777953	2605.51372592011
ENSG00000215895.4	13.303705332402	16.5986468828346	18.1851729423875	14.7980956874696	21.057949382731	11.9561166385321
ENSG00000116954.7	981.148268264644	916.831142528335	732.602681393327	1079.20397835046	1112.24259921516	1008.91230403613
ENSG00000228436.2	35.7537080808303	42.9612036967484	36.3703458847751	45.4512938972279	47.8589758698433	34.0289473558222
ENSG00000214114.8	1327.04460690709	1275.16663699894	1162.55212738835	1135.22534059588	1117.02849680214	1179.97674209513
ENSG00000174574.15	5724.75070084921	5266.65301682411	4659.30109602458	5664.49962779638	5588.9712020803	5601.90049579224
ENSG00000168653.10	4666.27464533998	4638.83360825572	4928.18186738702	4075.81835506304	4319.75116201205	5031.68570226224
ENSG00000127603.25	3773.2634249025	3510.12562022297	4431.98643424474	3098.08703285523	3361.61446509779	2758.18413838137
ENSG00000243970.2	118.901866408342	142.553084993756	125.997269672257	127.89782701313	117.733080639814	108.524751026676
ENSG00000090621.13	12269.3422428077	11989.1050043721	13101.1181640658	13250.6376812942	13139.2032353068	13872.7741058168
ENSG00000084072.16	2072.0521055216	1895.17491762247	1635.36662389042	1926.9234598755	1892.3439058936	1898.26344168694
ENSG00000116985.11	78.9907504111366	89.8279713659284	98.7195102586753	67.6484374284322	80.4030794613367	91.0504267088214
ENSG00000284719.1	25.7759290815288	24.4097748276979	15.587291093475	29.5961913749391	24.8866674523185	13.7955191983063
ENSG00000043514.15	1140.79273225347	1090.62873930154	1009.27709830251	1252.55309926082	1285.49209186399	1279.30448032294
ENSG00000116990.10	40.742597580481	53.7015046209355	29.8756412624938	44.3942870624087	47.8589758698433	47.8244665541284
ENSG00000168389.17	769.120464529488	792.829486403629	835.219014425371	832.921385837572	905.491823457435	840.606969816796
ENSG00000131236.16	9157.10667660892	9506.14270889869	10816.2810779472	8405.31835048271	8921.87028165618	9935.53292662018
ENSG00000131238.17	9147.12889760962	9102.89322874512	9714.77917400832	8639.97386781258	9276.02670309302	9568.57211594524
ENSG00000117000.8	2718.94477730965	2645.04320032935	2453.69940629786	2808.46716011476	2780.60649803789	2462.04032625773
ENSG00000259943.1	162.138908738649	162.080904855914	103.9152739565	160.665038892527	155.063081818292	132.43698430374
ENSG00000084073.8	4614.72278717693	3984.65164287341	2996.65671272058	4699.4523876064	4627.96296661384	4036.56891742442
ENSG00000049089.14	309.311148978345	313.421508787642	362.404517923295	332.957152968065	332.141292536712	348.566785077205
ENSG00000084070.11	8068.69728410178	8928.1192409788	10356.4559906897	7572.39696464514	8180.05615567361	8426.30312632548
ENSG00000187801.14	214.522248484981	215.78240947685	184.449611272788	246.282592512886	247.909495005788	202.334281575159
ENSG00000260920.2	245.287067066161	302.681207863455	337.724640358626	253.681640356621	276.624880527694	274.070981406351
ENSG00000279667.1	33.2592633310049	46.8667676691801	49.3597551293376	29.5961913749391	33.5012831088903	29.4304409563867
ENSG00000187815.9	400.774123138609	395.438352208707	374.094986243401	532.731444748904	564.735915264151	518.711521856316
ENSG00000164002.11	292.681517312843	314.39789978075	287.065944304832	383.693481039389	326.398215432331	381.67603115314
ENSG00000117010.15	215.353730068257	206.994890538879	168.862320179313	234.655517329874	261.310008249344	247.399644289626
ENSG00000117016.9	3687.62082182517	3803.04291815534	3979.95499253396	3734.40514741642	4215.4185946158	3507.74068148934
ENSG00000272145.1	57.3722292459834	71.276542496878	63.6481052983564	63.4204100891552	71.7884638047649	58.8608819127735
ENSG00000066136.20	3493.05413133879	3742.50667658265	4758.02060628326	2622.43395718657	2701.16059809395	3218.9544796048
ENSG00000117013.15	27.438892248079	23.43338383459	32.4735231114063	44.3942870624087	38.2871806958746	45.0653627144672
ENSG00000171793.13	7769.36391412274	7486.96613515152	6641.48494674482	7373.67967969912	7309.97997435986	7254.60369574933
ENSG00000281207.1	55.7092660794332	63.4654145520147	74.0396326940064	62.363403254336	52.6448734568276	53.3426742334509
ENSG00000171790.15	70.6759345783854	87.8751893797126	80.5343373162877	73.9904784373478	69.8741047699712	72.6564011110797
ENSG00000010803.16	2279.09101975711	2499.56094235627	3010.9450628896	2311.67394774971	2410.17802480531	2673.57162063176
ENSG00000127124.15	2204.25767726235	2558.14440194274	3772.12444462096	1802.19665336683	1989.97621666808	2047.25504902865
ENSG00000198815.8	5889.38405433769	6035.07272840004	6909.06677718281	5375.93676189073	5217.58554933031	5364.61756558137
ENSG00000177181.14	363.357451891228	324.161809711829	355.909813301013	349.869262325173	341.713087710681	321.89544796048
ENSG00000127125.8	794.064912027742	727.411289865399	761.179381731365	604.607909516613	576.222069472913	604.243740885815
ENSG00000186409.15	18.2925948320527	28.3153388001296	28.5767003380376	28.5391845401199	31.5869240740966	15.6349217580805
ENSG00000171960.10	1936.52060744776	1931.30138436746	2052.32666064088	1723.9781475902	1658.79210364877	2141.06457957713
ENSG00000234917.2	19.9555579986029	13.6694739035109	15.587291093475	24.3111572008428	17.2292313131436	14.7152204781934
ENSG00000065978.18	25999.5976274298	27617.2192400575	36175.5047461067	22698.1647709087	23390.5958666272	29382.6164898326
ENSG00000117385.15	1204.81681416565	1237.08738826773	1222.30340991333	1285.32031114021	1230.93285937237	1395.18684158871
ENSG00000164008.15	251.938919732362	234.3338383459	272.777594135813	273.764770218187	278.539239562488	206.013086694707
ENSG00000274386.5	12.4722237491268	29.2917297932375	29.8756412624938	26.4251708704813	27.7582060045091	13.7955191983063
ENSG00000177868.11	203.712987902405	197.230980607799	168.862320179313	229.370483155778	218.236929966485	247.399644289626
ENSG00000164010.14	149.666684989522	147.435039959296	136.388797067907	156.43701155325	156.020261335689	115.882361265773
ENSG00000228192.7	29.1018554146293	26.3625568139138	24.6798775646688	42.2802733927702	30.6297445566997	51.5032716736768
ENSG00000164011.17	402.437086305159	382.745269298304	414.362154901545	345.641234985896	370.428473232587	407.427666989979
ENSG00000117394.21	3956.18937322303	4186.76457844675	4681.38309174034	3730.17712007715	3653.55421790384	4030.13100846521
ENSG00000117395.12	4858.34689107654	4878.04940156716	5355.53343153313	5060.94872511459	4981.16220853329	6154.64096500438
ENSG00000066056.13	180.431503570701	223.593537421713	185.748552197244	216.686401137947	168.463595061848	168.305334219337
ENSG00000117399.13	9885.48454355793	9916.22692600401	11111.1406677988	8947.56285674498	8579.2000144281	11052.969981683
ENSG00000066322.14	2105.31136885261	2197.85612548592	2527.73903899187	2291.59081788814	2331.68930437876	2693.80504878927
ENSG00000159479.16	2038.7928421906	1915.67912847774	1919.83468634634	1858.21801561225	1704.73672048382	1874.35120840988
ENSG00000229431.1	10.8092605825766	14.6458648966188	25.9788184891251	23.2541503660236	23.9294879349216	17.4743243178546
ENSG00000198198.15	2368.05954916755	2669.45297515705	3316.19618013681	2277.84972903549	2187.15519725184	2127.26906037883
ENSG00000066135.12	1282.97608299351	1282.9777649438	1165.15000923726	1195.47473018058	1169.67337025897	1265.50896112463
ENSG00000236200.5	39.0796344139307	57.6070685933672	59.7512825249877	51.7933349061434	44.9874373176527	47.8244665541284
ENSG00000126091.20	108.092605825766	123.025265131598	125.997269672257	109.928710821202	117.733080639814	113.123257426111
ENSG00000117407.16	23.2814843317034	31.2445117794534	31.1745821869501	13.7410888526503	18.1864108305404	26.6713371167255
ENSG00000117408.10	2156.03174543239	2339.43281948657	2395.24706469733	2170.03503188393	2229.2710960173	2436.28869042089
ENSG00000132768.13	4099.20420554635	4230.70217313661	4550.19005837026	3564.22704701052	3493.70523849856	4294.0852757928
ENSG00000117410.13	4607.23945292745	4500.18608723439	4359.24574247519	4578.95360843701	4580.103990744	5230.34117871785
ENSG00000117411.16	595.340813624987	712.76542496878	833.920073500915	936.508055649859	959.093876431659	1263.66955856486
ENSG00000159214.12	217.016693234807	219.687973449282	270.179712286901	335.071166637703	308.211804601791	372.47901835427
ENSG00000196517.11	448.168573385291	473.54963165734	601.409648023245	578.182738646132	599.194377890438	600.564935766267
ENSG00000230615.6	14.1351869156771	17.5750378759425	18.1851729423875	16.9121093571081	14.357692760953	15.6349217580805
ENSG00000178028.13	1828.42800162199	1927.39582039503	2062.71818803653	1667.95678534478	1546.80210011333	1931.37268776288
ENSG00000117419.14	2770.49663547271	2737.8003446746	3185.00314676673	2565.35558810633	2605.44264635427	3218.9544796048
ENSG00000187147.17	2929.30961787825	3186.94020150424	3443.49239073353	2942.7070281368	2996.92906896959	3520.61649940776
ENSG00000126106.13	236.140769650135	234.3338383459	274.076535060269	239.940551503971	320.65513832795	309.019630042061
ENSG00000198520.10	34.9222264975551	35.150075751885	29.8756412624938	56.0213622454205	38.2871806958746	52.4229729535639
ENSG00000142945.12	6675.96563211595	6422.69995266388	6271.28678327479	6091.53038906336	5874.21069826456	6769.92112124883
ENSG00000142937.11	21543.6878226584	20643.8347672807	20823.3219599582	25894.5534394021	26095.5851827907	26954.6051109307
ENSG00000200913.1	19.9555579986029	18.5514288690504	18.1851729423875	23.2541503660236	21.057949382731	20.2334281575159
ENSG00000234093.3	19.9555579986029	22.4569928414821	33.7724640358626	15.8551025222888	18.1864108305404	18.3940255977417
ENSG00000142959.4	91.4629741602634	101.544663283223	106.513155805413	116.270751830118	117.733080639814	113.123257426111
ENSG00000173846.12	618.622297956691	748.891891713773	780.663495598208	763.158934739501	739.899766947777	821.293242939167
ENSG00000222009.8	164.633353488474	221.640755435497	248.097716571144	228.313476320959	233.551802244835	224.407112292449
ENSG00000117425.13	120.564829574893	154.269776911051	144.182442614644	153.265991048792	133.047952918164	151.750711181369
ENSG00000070785.16	2022.99469210837	1851.23732293261	1641.8613285127	2146.7808815179	2093.35160454694	2239.47261652505
ENSG00000126107.14	2654.08921381419	2986.78004791712	3808.49479050573	2451.19884994585	2579.59879938455	2899.81813548398
ENSG00000126088.13	1926.54282844846	2014.29461878163	2278.34238149627	2237.68346931236	2359.44751038327	2473.99644289626
ENSG00000162415.6	15.7981500822273	18.5514288690504	20.7830547913001	25.3681640356621	27.7582060045091	20.2334281575159
ENSG00000281912.1	17.4611132487776	35.150075751885	35.0714049603188	32.7672118793969	20.1007698653342	26.6713371167255
ENSG00000186603.5	922.11307585211	944.170090335357	1095.00719931662	866.745604551788	843.275154826639	893.949644050247
ENSG00000132781.17	1110.85939525556	1191.19701159166	1133.97542705031	1108.8001697254	1033.75387878861	1222.28300096994
ENSG00000132773.11	1548.21870805828	1534.88664116565	1517.1629997649	1445.98535003274	1455.87004596063	1593.84231804432
ENSG00000070759.16	513.855618464025	500.888579464362	528.668956253695	444.999877458906	521.662836981292	483.762873220607
ENSG00000280670.2	278.546330397166	271.436696084001	367.60028162112	297.01892058421	317.783599775759	288.786201884545
ENSG00000132763.14	1843.39467012095	1902.98604556733	2073.10971543218	1810.65270804538	1771.7392867016	1933.21209032265
ENSG00000117450.13	19958.0524433528	17292.8608789343	15614.5688528886	17906.752788673	17300.0625974309	18078.5680587404
ENSG00000117448.13	2951.75962062668	3026.81207863455	2642.04584034402	3200.6166958327	3092.64702070927	3358.74907414764
ENSG00000132780.16	9562.0382076639	9193.69759110416	8406.74566308087	9637.78831988196	9268.36926695385	9785.62161799859
ENSG00000159588.14	47.394450246682	61.5126325657988	74.0396326940064	64.4774169239745	60.3023095960025	62.5396870323218
ENSG00000159592.10	7815.09540120287	7912.67260814657	7728.69850051471	7826.07860500176	7506.20177542622	7178.2684895187
ENSG00000225447.1	16.6296316655024	12.6930829104029	18.1851729423875	22.1971435312043	23.9294879349216	17.4743243178546
ENSG00000234329.1	30.7648185811795	32.2209027725613	28.5767003380376	36.9952392186739	32.5441035914934	33.1092460759351
ENSG00000159596.6	3305.13929351861	3573.59103477498	3600.66424259273	2952.22008965018	3131.89138092254	3302.64729607452
ENSG00000197429.10	653.544524454246	595.59850579583	446.835678012951	603.550902681794	622.166686307963	538.944950013832
ENSG00000230896.1	62.3611187456342	53.7015046209355	44.1639914315126	57.0783690802397	46.9017963524464	45.0653627144672
ENSG00000086015.20	14501.0388123181	15653.5004015061	18395.6013721495	16698.5939764746	16286.4094885077	18278.1432364759
ENSG00000117461.14	3220.32817202455	3197.68050242843	3338.27817585257	2560.07055393223	2701.16059809395	2336.96095219308
ENSG00000117472.9	28.2703738313541	18.5514288690504	19.4841138668438	19.0261230267466	25.8438469697154	19.3137268776288
ENSG00000085998.13	1615.56871630356	1528.05190421389	1541.84287732957	1719.75012025093	1717.18005420998	1823.76763801609
ENSG00000085999.11	1211.46866683185	1160.92889080531	1240.48858285572	1116.19921756913	1178.28798591554	1288.50149312181
ENSG00000132128.16	1707.8631720471	1753.59822362182	1930.22621374199	2029.45312285297	2021.56314074218	2081.28399638447
ENSG00000173660.11	2241.67434850973	2061.16138645081	1760.06495263822	2422.65966540573	2400.60622963134	2462.04032625773
ENSG00000117481.10	2037.12987902405	2104.12259014756	2122.46947056152	1932.2084940496	2041.66391060751	2075.76578870515
ENSG00000117480.15	82.3166767442371	72.2529334899859	64.9470462228127	106.757690316745	112.94718305283	95.6489331082569
ENSG00000079277.19	1169.06310608482	1098.43986724641	1249.58116932692	1116.19921756913	1039.496955893	1129.39317170134
ENSG00000142961.14	152.992611322622	206.994890538879	229.912543628757	213.515380633489	219.194109483882	219.808605893013
ENSG00000123472.12	4651.30797684103	4551.93480986911	4598.25087257514	4648.71605953508	4809.82707491925	4880.85469236076
ENSG00000159658.10	5191.77100596986	5425.8047487007	6229.72067369219	5242.7539007035	5348.71914321368	5385.77069501877
ENSG00000123473.15	4288.78200653308	4307.83706159213	4695.67144190936	4627.57592283869	4506.40116790444	4379.6174948223
ENSG00000162368.13	8160.99173984532	6998.77063859756	4586.56040425503	8633.63182680367	8743.83489142037	7249.08548807001
ENSG00000237424.1	391.627825722582	430.588427960592	428.650505070564	328.729125628788	365.642575645603	460.77034122343
ENSG00000186564.5	143.846313906596	163.057295849022	157.171851859207	189.204223432646	168.463595061848	190.378164936627
ENSG00000185104.19	8716.4214374731	8555.13788161158	9527.73168088662	7601.99315602007	7775.16921981474	8113.60469116387
ENSG00000123080.10	6331.73225664005	6020.42686350342	5621.81632104666	6205.68712722384	6191.03711852293	6425.95284257107
ENSG00000123091.4	1543.22981855863	1355.23069843379	1224.90129176225	1513.63378746117	1564.98851094388	1485.31756701764
ENSG00000085831.15	17.4611132487776	25.3861658208059	24.6798775646688	14.7980956874696	29.6725650393028	22.07283071729
ENSG00000085832.16	17862.7188534994	16770.4916976216	17021.3218740747	17482.8930479105	17758.551586264	15654.2354849581
ENSG00000227070.1	86.4740846606127	92.7571443452522	93.5237465608502	101.472656142648	89.9748746353054	75.415504950741
ENSG00000227742.2	24.9444474982537	22.4569928414821	23.3809366402126	14.7980956874696	27.7582060045091	29.4304409563867
ENSG00000117859.18	13695.3331581245	14119.5901513336	14550.7362357589	11345.9113649499	11624.9452387849	11845.7524849457
ENSG00000078618.21	16602.1927732544	16054.7970996735	16095.1769949374	16093.986066958	16260.565641538	16092.0132941843
ENSG00000266993.3	68.18148982856	57.6070685933672	49.3597551293376	39.1092528883124	55.5164120090182	31.2698435161609
ENSG00000169213.6	130.542608574194	158.175340883483	149.378206312469	193.432250771923	263.224367284138	171.064438058998
ENSG00000117862.11	3043.22259478695	2883.28260264768	2917.42131632874	2997.6713835474	3035.21624966546	3326.55952935159
ENSG00000198841.3	949.551968100189	967.603474169947	1032.65803494272	898.455809596366	889.219771661688	993.277382278052
ENSG00000134717.17	1966.45394444566	1873.69431577409	1295.04410168288	1640.47460763948	1593.70389646578	1505.55099517516
ENSG00000157077.14	375.829675640355	328.06737368426	339.023581283082	318.159057280595	359.899498541221	332.012162039238
ENSG00000154222.14	2475.32067341004	2635.27929039827	2773.2388737141	2274.67870853103	2214.91340325635	2510.78449409174
ENSG00000085840.12	4088.39494496377	4052.99901239097	4198.17706784261	3780.91344814847	3566.45088182072	3893.09551776203
ENSG00000134748.12	7446.74905981199	7379.56312590964	7826.11906984893	5897.04113145662	5944.08480303454	6565.7474371139
ENSG00000134744.13	4268.82644853448	4307.83706159213	4916.49139906692	4495.45006848629	4485.34321852171	4225.10767980127
ENSG00000116157.5	507.203765797824	577.047076926779	620.893761890089	470.368041494568	557.078479124976	534.346443614397
ENSG00000182183.14	107.261124242491	130.836393076461	179.253847574963	147.980956874696	145.491286644324	165.546230379675
ENSG00000162377.5	4240.55607470312	4012.96698167354	4061.7882707747	4474.3099317899	4572.44655460483	4110.14501981538
ENSG00000162378.12	2160.18915334877	1839.52063101532	1545.73970010294	2399.40551503971	2503.9816175102	1923.0953762439
ENSG00000228929.1	224.500027484283	176.726769752533	127.296210596713	211.401366963851	259.395649214551	244.640540449965
ENSG00000203995.9	298.501888395769	284.129778994404	268.880771362444	277.992797557464	269.924623905916	214.290398213691
ENSG00000121310.16	224.500027484283	216.758800469958	233.809366402126	205.059325954935	208.665134792517	157.268918860692
ENSG00000116171.17	2158.52619018222	1823.89837512559	1514.56511791599	2198.57421642405	2152.69673462555	1828.36614441553
ENSG00000157184.6	966.181599765692	916.831142528335	1001.48345275577	1036.92370495769	1054.81182817135	1002.47439507692
ENSG00000162384.13	878.876033521804	909.996405576579	833.920073500915	853.004515699138	900.70592587045	930.73769524573
ENSG00000162385.10	2087.85025560383	2027.96409268515	2028.94572400067	1963.91869909417	1946.90313838522	2311.20931635625
ENSG00000157193.15	2758.02441172358	3206.4680213664	2999.25459456949	2890.91369323066	2992.1431713826	2744.38861918306
ENSG00000225675.2	24.1129659149785	24.4097748276979	28.5767003380376	20.0831298615658	24.8866674523185	32.189544796048
ENSG00000058804.11	10439.2512780192	9514.93022783666	9126.35893522964	11807.8233517659	11580.9149809847	10213.2827131461
ENSG00000058799.14	1213.96311158168	1209.74844046071	1259.97269672257	1042.20873913178	1105.54234259338	1156.06450881807
ENSG00000081870.11	2126.09840843449	1878.57627073963	1797.73423944745	1979.77380161646	1940.20288176345	2157.6192026151
ENSG00000116212.14	1881.6428229516	1846.35536796707	1611.98568725021	1985.05883579056	2007.20544798123	2215.56038324799
ENSG00000116209.11	4559.01352109749	4197.50487937094	3813.69055420356	3941.578487041	3915.82140567058	3765.25703985773
ENSG00000280378.1	10.8092605825766	16.5986468828346	32.4735231114063	14.7980956874696	16.2720517957467	12.8758179184192
ENSG00000116205.12	1411.02424681788	1361.08904439244	1384.67102547037	1296.94738632322	1289.32080993358	1340.00476479548
ENSG00000215883.10	1304.59460415867	1305.43475778529	1471.70006740893	990.415404225641	1072.99823900189	1065.01408210924
ENSG00000116221.15	9039.86777336713	9852.761511452	12550.3672120963	8430.68651451837	8738.09181431599	10830.4022719503
ENSG00000157216.15	785.75009619499	845.554600031457	879.383005856884	705.023558824442	720.75617659984	875.555618452505
ENSG00000243725.6	124.722237491268	130.836393076461	136.388797067907	127.89782701313	123.476157744196	138.87489326295
ENSG00000162396.5	389.133380972757	450.11624782275	471.51555557762	449.227904798183	442.216937037352	574.813299929428
ENSG00000006555.10	40.742597580481	29.2917297932375	38.9682277336876	28.5391845401199	36.3728216610809	54.262375513338
ENSG00000116133.11	17485.2262146925	20161.4976166854	21332.506802345	21666.5261001251	23243.1902209481	23484.5721819167
ENSG00000162402.13	7594.75278163496	6755.64928131368	6792.16209398175	7301.80321493141	7474.61485135212	6293.51585826732
ENSG00000162600.11	1153.26495600259	1053.52588156344	870.29041938569	1100.34411504684	1062.46926431052	1136.75078194044
ENSG00000185839.3	14.9666684989522	13.6694739035109	23.3809366402126	22.1971435312043	14.357692760953	16.5546230379675
ENSG00000162601.9	2388.01510716615	1972.30980607799	1726.29248860236	2517.79028053946	2439.85058984461	1821.00853417643
ENSG00000177606.6	789.076022528091	756.703019658636	814.435959634071	327.672118793969	308.211804601791	343.96827867777
ENSG00000162604.12	737.524164365033	671.757003258248	584.523416005314	721.93566818155	789.673101852414	734.841322629781
ENSG00000132849.20	894.674183604031	757.679410651744	848.208423669933	840.320433681307	912.192080079213	741.279231588991
ENSG00000162607.12	14788.7314401313	13200.806226819	10989.0402208999	13526.516465182	13579.5058133093	11405.2155718797
ENSG00000116641.17	431.538941719788	394.461961215599	380.589690865682	600.379882177336	528.36309360307	458.011237383769
ENSG00000125703.14	718.400087949705	564.353994016377	474.113437426532	720.878661346731	699.698227217109	586.76941656796
ENSG00000230798.5	54.8777844961581	58.5834595864751	51.9576369782501	59.1923827498782	64.13102766559	73.5761023909668
ENSG00000187140.5	17.4611132487776	14.6458648966188	16.8862320179313	24.3111572008428	33.5012831088903	22.07283071729
ENSG00000088035.15	1340.3483122395	1091.60513029465	797.54972761614	1313.85949568033	1288.36363041618	1097.20362690529
ENSG00000142856.16	1786.85392245824	1827.80393909802	1623.67615557032	1805.36767387129	1699.95082289683	1710.64438058998
ENSG00000203965.12	549.609326544856	459.880157753829	445.536737088495	503.135253373965	493.904630976783	454.33243226422
ENSG00000079739.15	2373.0484386672	2229.10063726538	2154.94299367292	2569.58361544561	2776.77777996831	2709.43997054735
ENSG00000158966.13	58.2037108292585	40.0320307174246	63.6481052983564	52.8503417409627	63.1738481481931	53.3426742334509
ENSG00000162437.14	1483.36314456282	1464.58648966188	1517.1629997649	1423.78820650154	1529.57286880019	1217.6844945705
ENSG00000162434.11	14952.5333120365	14740.5748229502	15182.0215250447	14263.250229051	14845.8543148254	13669.5201229617
ENSG00000162433.14	2733.9114458086	2710.46139686758	2621.26278555272	2259.88061284356	2463.78007777953	1951.6061159204
ENSG00000116675.15	1994.72431827702	1919.58469245017	2089.99594745011	1896.27026166574	1942.11724079824	1688.57154987269
ENSG00000213625.8	1386.9112809029	1439.20032384107	1328.81656571875	1338.17065288118	1303.67850269453	1237.91792272802
ENSG00000116678.19	303.49077789542	258.743613173598	185.748552197244	256.852660861079	243.123597418804	206.013086694707
ENSG00000285079.1	169.622242988125	155.246167904159	133.790915218994	115.213744995299	134.962311952958	100.247439507692
ENSG00000184588.17	1812.62985153977	1697.94393701467	1622.37721464586	1402.64806980515	1448.21260982146	1178.13733953536
ENSG00000118473.21	120.564829574893	82.993234414173	83.1322191652002	58.135375915059	67.0025662177806	37.7077524753705
ENSG00000152763.16	63.1926003289093	68.3473695175543	53.2565779027064	56.0213622454205	49.773334904637	58.8608819127735
ENSG00000198160.14	4607.23945292745	4228.74939115039	3511.03731880525	4425.68761738822	4414.51193423434	3218.03477832491
ENSG00000116704.7	3101.42630561621	2895.97568555808	2444.60681982667	2990.27233570367	2990.22881234781	2709.43997054735
ENSG00000081985.10	124.722237491268	150.364212938619	135.08985614345	167.007079901442	185.692826374992	180.261450857869
ENSG00000142864.14	23081.0972701341	22434.5358486406	20195.9334934458	21419.1865007774	21949.0835134275	21660.8045439006
ENSG00000116717.11	683.47786145215	578.999858912995	542.957306422714	597.208861672878	588.665403199072	538.944950013832
ENSG00000024526.16	3680.13748757569	3280.6737368426	2732.97170505596	3804.16759851449	3621.01011431234	3330.23833447114
ENSG00000233589.1	18.2925948320527	29.2917297932375	16.8862320179313	28.5391845401199	20.1007698653342	33.1092460759351
ENSG00000234264.1	51.5518581630576	45.8903766760721	22.0819957157563	68.7054442632515	59.3451300786057	49.6638691139026
ENSG00000033122.18	37.4166712473805	45.8903766760721	29.8756412624938	45.4512938972279	43.0730782828589	29.4304409563867
ENSG00000066557.5	2238.34842217663	1983.05010700218	1408.05196211058	2541.04443090549	2499.19571992322	2162.21770901454
ENSG00000116754.13	12946.9997331769	13158.8214141154	11359.2383843699	13390.1625834903	12903.7370740271	13143.4509908663
ENSG00000118454.12	2530.1984579062	2341.38560147279	2312.11484553213	2465.99694563332	2364.23340797026	2154.86009877544
ENSG00000197568.13	414.077828471011	467.691285698693	561.142479365101	307.588988932403	370.428473232587	403.74886187043
ENSG00000116761.11	692.624158868177	707.883470003241	709.221744753114	842.434447350945	894.962848766069	845.205476216231
ENSG00000132485.13	6024.08407082826	5933.52806511682	4055.29356615242	6875.82946049925	6587.30943872523	5660.76137770501
ENSG00000233994.2	9.97777899930146	13.6694739035109	23.3809366402126	17.9691161919273	13.4005132435561	16.5546230379675
ENSG00000162620.15	105.59816107594	65.4181965382305	45.4629323559689	76.1044921069863	65.0882071829868	56.1017780731122
ENSG00000254685.6	333.424114893324	275.342260056433	185.748552197244	335.071166637703	312.040522671378	279.589189085674
ENSG00000116791.13	4426.80794935675	4125.25194588095	3175.91056029554	4355.92516629015	4521.71604018279	3612.58662739647
ENSG00000162623.15	6291.82114064285	5803.66806303346	5617.9194982733	5942.49242535385	6113.50557761378	5355.4205527825
ENSG00000117054.13	35170.8394909544	29542.6622784663	26828.3258537195	33267.1761122664	34127.2785132678	26083.6479988776
ENSG00000181227.3	115.575940075242	109.355791228087	98.7195102586753	80.3325194462633	98.5894902918771	86.451920309386
ENSG00000137955.15	2434.57807582956	2317.9522176382	1700.31367011324	3187.93261381487	2951.94163165193	2684.6080359904
ENSG00000226415.1	109.755568992316	98.6154903038997	97.420569334219	104.643676647106	82.3174384961304	105.765647187015
ENSG00000142892.14	1545.72426330845	1293.71806586799	952.123697626434	1597.13732741189	1515.21517603924	1264.58925984474
ENSG00000036549.12	4484.18017860273	4383.01916806144	4212.46541801163	4316.81591340183	4343.68064994698	3699.03854770586
ENSG00000077254.14	3211.18187460852	2800.28936823351	2127.66523425934	3672.04174416209	3689.92703956492	2886.94231756556
ENSG00000180488.15	676.826008785949	578.023467919887	459.825087257514	676.484374284322	661.411046521234	536.185846174171
ENSG00000235613.2	25.7759290815288	41.9848127036405	33.7724640358626	15.8551025222888	22.0151289001279	29.4304409563867
ENSG00000162614.18	16.6296316655024	28.3153388001296	20.7830547913001	20.0831298615658	16.2720517957467	23.9122332770642
ENSG00000162613.16	15762.3963741465	16674.805380297	18222.8422291968	14756.8724209116	14410.3376344098	15963.2551150001
ENSG00000162616.8	535.474139629179	443.281510870995	423.454741372739	462.968993650833	487.204374355005	475.485561701623
ENSG00000137960.5	20.7870395818781	21.4806018483742	20.7830547913001	20.0831298615658	22.0151289001279	15.6349217580805
ENSG00000273338.1	38.2481528306556	19.5278198621584	29.8756412624938	38.0522460534931	20.1007698653342	26.6713371167255
ENSG00000235400.1	63.1926003289093	80.0640614348493	38.9682277336876	48.6223144016857	62.2166686307963	72.6564011110797
ENSG00000233290.1	22.4500027484283	25.3861658208059	29.8756412624938	29.5961913749391	42.1158987654621	45.0653627144672
ENSG00000137941.16	567.901921376908	497.959406485038	418.258977674914	535.902465253362	575.264889955516	473.646159141849
ENSG00000271576.1	39.9111159972059	41.0084217105326	38.9682277336876	50.7363280713242	44.0302578002558	61.6199857524347
ENSG00000142875.19	1656.31131388404	1503.64212938619	1261.27163764702	1864.56005662116	2006.24826846383	1504.63129389527
ENSG00000117133.10	5132.73581355733	5266.65301682411	5693.25807189176	4554.64245123617	4513.10142452622	5210.10775056034
ENSG00000174021.10	3218.665208858	3110.78170404183	3178.50844214445	2964.90417166801	3116.57650864419	3492.10575973126
ENSG00000117151.12	254.433364482187	230.428274373469	188.346434046157	332.957152968065	319.697958810553	239.122332770642
ENSG00000117155.16	2106.97433201916	1856.11927789815	1608.08886447684	2485.02306866007	2351.7900742441	2084.04310022414
ENSG00000171517.5	19.1240764153278	18.5514288690504	15.587291093475	12.684082017831	18.1864108305404	15.6349217580805
ENSG00000153898.12	5242.49138254964	5212.95151220317	4583.96252240612	5370.65172771663	5051.99349282066	5055.59793553931
ENSG00000162643.12	769.951946112763	781.112794486334	909.258647119377	731.448729694924	773.401050056667	707.250284233169
ENSG00000055732.12	182.094466737252	190.396243656044	167.563379254857	194.489257606743	198.136160101151	163.706827819901
ENSG00000280099.1	33.2592633310049	39.0556397243167	42.8650505070564	24.3111572008428	25.8438469697154	16.5546230379675
